listing_id,id,date,reviewer_id,reviewer_name,comments
14222,72365034,02/05/2016,1404009,Luigi,"Happy House was OK. The best part was Manuel, who welcomed us, always smiling and ready to help. We had a nice conversation. Now, regarding the condo, is well decorated creating a cozy ambient, a lot of book to read and information for the traveler. The area is great! The bad part is that is an old building that smell a little. The hot water in the shower and vanity was connected in the oposite side and took me the first time 3 trips to the kitchen to check if the Water heater was turning on since is On Demand. Also the TV isn't connected to cable or antena and since the router for the WiFi is in the bedroom, the signal was poor in the living room. The kitchen need to be upgrade with new pan & pots and the dish-ware. Most of the cups and plates are cracked. Still, I had a good time in Happy House but it can be much better. Luigi "
14222,74216116,14/05/2016,1250805,Gerrit,Manuel and his wife are wonderful people and made me feel extremely welcome. Everything went flawless from check in to check out. They could not have been more helpful and available. The apartment feels very safe and comfortable. For me it was the perfect spot to wind down and enjoy Buenos Aires - a city I love. The location is very convenient to explore all central parts of the city. I will try and book again for sure...if it is available ;). I can highly recommend staying in Happy House.
14222,82955243,30/06/2016,7040730,Benjamin,"Manuel and his sister made us feel very welcome, and they were very accommodating concerning picking up the keys and the leaving time at the end of our stay. The apartment is in a great location, one block from Santa Fe and the Alto Palermo shopping mall. The apartment was exactly as shown in the photos and is well equipped. Moreover, Manuel was always easy to contact and helpful. We enjoyed our stay in the lovely 'Happy House' and recommend the apartment if you are planning on visiting Buenos Aires."
14222,85826979,13/07/2016,74347459,Amit,"Very good apartment. Great location with easy access to supermarket and malls nearby. The apartment has 1 master bedroom with bath and the living room is decorated nicely with couple of sofas. The 2nd room is very small with a twin bed and has no door as per the description. Kitchen is furnished with basic utensils. When we arrived (late night), Manuel was ready to welcome us and showed us the apartment. He was kind enough to answer any questions over whatsapp. Very nice host and easy to work with. Highly recommend it to anyone with a group of 2 or 3."
14222,90416841,01/08/2016,17135792,Letizia,"Nous venons de passer 2 semaines superbes dans cette Happy House si bien nommée.<br/>On a l'impression d'être chez reçu chez des amis. L'appartement est cosy, super bien situé dans BA ce qui est extrêmement important compte tenu de la taille de la ville.Proche du métro, très bien desservi par les bus et les taxis sont très nombreux et très abordables.<br/>Nous avons été reçus par Manuel qui est vraiment charmant .<br/>Bref, c'est le coeur serré que nous avons quitté L'appartement et Buenos Aires! "
14222,95374311,19/08/2016,2464836,Michela,"The happy home is so happy!!  I loved waking up daily to my sunny balcony.  The hosts were great, any questions I had were answered quickly.  The neighborhood is good, save, & convenient.  I plan to stay there again if they'll have me! "
84730,7.19473E+17,19/09/2022,271267042,Jaime,Buenísimo todo
84730,7.36863E+17,13/10/2022,480862202,David Moises,Buena ubicación
84730,7.41954E+17,20/10/2022,54926803,Catalina,"Egle fue una anfitriona increíble, el apartamento muy bien ubicado, muy bonito y limpieza perfecta"
84730,7.52163E+17,03/11/2022,103821688,Delia,muy lindo y como el dpto. el edificio impecable. excelente ubicacion. gracias!
84730,7.65177E+17,21/11/2022,486213359,Winfried,"Todo como lo esperamos. Un departamento cómodo para dos personas. Bien iluminado y ventilado. Tranquilo, varias tiendas y restaurantes cercanos. Tambièn bien comunicado, varios buses y el metro. Oscar muy atento y colaborador."
84730,7.72402E+17,01/12/2022,247986935,Rafael,"Local próximo do metrô. Bem tranquilo. <br/>Aos fins de semana a rua é fechada para lazer, então fica um ambiente muito bom.<br/>Opções de restaurantes e casas de cambio. De metrô, fica há uns 20 min dos principais pontos turísticos(Casa Rosada, Porto Madero...)."
84730,7.80386E+17,12/12/2022,54326681,Liz,"La pasé super bien en el departamento de Egle. Tiene todo lo necesario para<br/>estar cómodo y la ubicación es perfecta para una estancia tanguera en Buenos Aires. <br/>Personalemente siempre me importa tener una cocina para poder prepararme algo para comer. La cocina está muy bien equipada. <br/>La comunicación con Egle fue espontánea, a tiempo y siempre directo. Me organizó el check-in temprano por la mañana y me dejo quedarme hasta tarde el día de mi viaje de vuelta, como mi vuelo salió a la noche. <br/>Me encantaría volver! Muchas gracias por todo."
84730,7.92706E+17,29/12/2022,75135269,Adriana,El departamento se encuentra en plena Avenida Boedo. Cerca de todos los medios transportes. Además hay variedad de restaurantes y cafés. El departamento en si es tal cual aparece en las fotos. Impecable. Seguro que volveré.
84730,8.57179E+17,28/03/2023,477812885,Evgeniya,"Квартира приятная! Мы провели там 10 дней. Окна выходят на две стороны, их можно открывать и проветривать, спать хорошо, кондиционер тоже отлично работает - в жаркую погоду это было важно. В квартире есть все необходимое, чтобы готовить еду, рядом есть магазины и лавки, закусочные.  Место людное, безопасное. Что понравилось: это удобное расположение (можно сесть на автобусы в любое направление города) и самостоятельный заезд-выезд. <br/>Из того, что было не очень удобно: детский сад под окном, и крики детей слышны в будние в первой половине дня, но если вы планируете уходить гулять, это не помеха.  <br/>И стоит учесть при выборе: маленькое пространство в душе, если человек крупный, будет трудно зайти или тесно. <br/>Спасибо большое за гостеприимство, будем рады остановиться еще раз!"
84730,8.73166E+17,19/04/2023,399826027,Julius,"Appartement was zoals de foto's, comunicatie was goed en snel en de locatie was prima"
84730,1.30808E+18,09/12/2024,661703856,Beatriz,"Muy buena la ubicacion, sobre  avenida con variedd de negocios y lugares para  comer,  muchos medios de transportes para movilizarse,.<br/>El apartamenro muy comodo."
85949,404202,29/07/2011,677074,Jose Luis,"Egle was an excellent host.   Her patience and flexibility eased our stress when we learned our flight was delayed a couple of days.   She was also very accommodating when we decided to extend our stay one more month.  The apartments are as they appear in the pictures:  clean, comfortable and equipped with everything you need to make your visit to Buenos Aires as comfortable as being at home.  The location is also ideal since it is close to the Subway and bus stations, supermarket and restaurants.  Two thumbs up!"
85949,611987,09/10/2011,815005,Edward,"Communication with Egle was great. She always responded to emails very quickly and had great information. The apartment was wonderful, very clean and a fantastic location. I liked it so much I extended my stay!"
85949,633520,16/10/2011,815005,Edward,"The apartment was great and Egle was always very easy to get in touch with. She had great recommendations about where to eat too. It was an easy walk to the subte, a block from the grocery store, and in a very pleasant neighborhood (not too loud or busy). I liked it so much i stayed twice!"
85949,707061,10/11/2011,1010622,Juliana,"O apartamento é exatamente o que observei na internet. Muito bem localizado, próximo ao metro. O bairro é muito charmoso, possui desde padaria e supermercado a restaurantes ótimos. Além disso, ainda tem a Esquina Homero Manzi com show de tango e um excelente bife de chorizo.... A receptividade de Egle foi excelente, ela é uma pessoa extremamente atenciosa, uma ótima anfitriã. "
85949,726753,17/11/2011,1361972,Barbara,"Muy buena atencion y muy buen departamento. Egle fue muy amable y el departamento era confortable, prolijo  y muy limpio. Las fotos no son traicioneras. Fue muy facil de comunicarse con Egle y ella fue siempre muy amable. Gracias a ella por su departamento, por sus prontas respuestas... la pasamos muy bien!"
85949,1793446,24/07/2012,1167006,Gina,"This Studio was perfect for us. it was spotlessly clean, convenient and a nice retreat from a long day out in Buenos Aires. Egle was super helpful with directions and recommendations. There are many buses and a metro station close by making it a convenient connection to all the main attractions. Buedo is a lovely and safe suburb. i highly recommend this place. 
<br/>"
85949,2649076,18/10/2012,3558190,Jonathan,"Stayed here for 1 month.  The apartment is spacious for a studio unit and beautifully decorated.  Looks almost new.
<br/>
<br/>It's located in a nice area in the Boedo district, right by Avenida Independencia.  There are cafes, stores, and restaurants nearby.  It's around 3 blocks from the E subte line and 1 block from the main supermarket, making it a very convenient location.
<br/>
<br/>Egle was also very helpful and responded quickly to all my questions.
<br/>
<br/>Highly recommended!"
